id,resource_type,label,source_url,host,lessons,legacy_source_files,local_matches,suggested_action,status,new_url,notes
resource-0353,media,https://www.personalgrowthcourses.net/video/love_is_energy,https://www.personalgrowthcourses.net/video/love_is_energy,www.personalgrowthcourses.net,16;21,trf16b.php;trfc21b.php,WTKvideos|exact-stem|/mnt/c/datasources/WTKvideos/LOVE_IS_ENERGY.mp4,migrate-local-video-candidate,needs-review,,
resource-0354,media,https://www.personalgrowthcourses.net/video/unbelievably_lucky,https://www.personalgrowthcourses.net/video/unbelievably_lucky,www.personalgrowthcourses.net,16;21,trf16a.php;trfc21b.php,WTKvideos|exact-stem|/mnt/c/datasources/WTKvideos/UNBELIEVABLY_LUCKY.mp4,migrate-local-video-candidate,needs-review,,
resource-0355,link,https://www.WantToKnow.info...,https://www.WantToKnow.info/indexnewsarticles,www.wanttoknow.info,16,trf16b.php,,review-external-link,needs-review,,
resource-0356,link,https://www.WantToKnow.info/bestsummaries,https://www.WantToKnow.info/bestsummaries,www.wanttoknow.info,16;21,trf16b.php;trfc21b.php,,review-external-link,needs-review,,
resource-0357,link,https://www.WantToKnow.info/newsart...,https://www.WantToKnow.info/newsarticles,www.wanttoknow.info,16,trf16b.php,,review-external-link,needs-review,,
resource-0358,link,https://www.weboflove.org/lifepurposeintentions,https://www.weboflove.org/lifepurposeintentions,www.weboflove.org,16;21,trf16a.php;trfc21b.php,,review-external-link,needs-review,,
resource-0359,media-file,intentions_purpose_path.jpg,https://www.personalgrowthcourses.net/images/intentions_purpose_path.jpg,www.personalgrowthcourses.net,16,trf16a.php,,review-legacy-hosted,needs-review,,
resource-0360,media-file,wave_curl_sun.jpg,https://www.personalgrowthcourses.net/images/wave_curl_sun.jpg,www.personalgrowthcourses.net,16,trf16b.php,,review-legacy-hosted,needs-review,,
resource-0361,media-file,What is most important to you?,https://www.personalgrowthcourses.net/images/heart_colored_pencil.jpg,www.personalgrowthcourses.net,16,trf16b.php,,review-legacy-hosted,needs-review,,
resource-0362,link,available here,http://www.amazon.com/Nonviolent-Communication-Language-Marshall-Rosenberg/dp/1892005034?tag=wanttinfo-20,www.amazon.com,17,trfc17b.php,,review-external-link,needs-review,,
resource-0363,link,Click Here,http://support.personalgrowthcourses.net/user/me/edit/Transformation+Course+-+Lesson+17,support.personalgrowthcourses.net,17,trfc17b.php,,review-external-link,needs-review,,
resource-0364,media-file,dog_master_manifest.jpg,https://www.personalgrowthcourses.net/sacred_cows/dog_master_manifest.jpg,www.personalgrowthcourses.net,17,trfc17a.php,,review-legacy-hosted,needs-review,,
resource-0365,media-file,Dolphin Mandala,https://www.personalgrowthcourses.net/images/dolphinmandala.jpg,www.personalgrowthcourses.net,17,trfc17b.php,,review-legacy-hosted,needs-review,,
resource-0366,link,groups and communities,https://www.WantToKnow.info/resources#community,www.wanttoknow.info,17,trfc17a.php,,review-external-link,needs-review,,
resource-0367,link,http://www.cnvc.org,http://www.cnvc.org,www.cnvc.org,17,trfc17b.php,,review-external-link,needs-review,,
resource-0368,link,https://secure.dailyom.com/cgi-bin/userinfo/set...,https://secure.dailyom.com/cgi-bin/userinfo/settings.cgi?subscribe=1,secure.dailyom.com,17;20,trfc17b.php;trfc20b.php,,review-external-link,needs-review,,
resource-0369,link,https://www.personalgrowthcourses.net/stories/nvc.nonviolent_commu...,https://www.personalgrowthcourses.net/stories/nvc.nonviolent_communication,www.personalgrowthcourses.net,17;21,trfc17a.php;trfc21b.php,,review-legacy-hosted,needs-review,,
resource-0370,link,https://www.personalgrowthcourses.net/stories/simpleprinciples,https://www.personalgrowthcourses.net/stories/simpleprinciples,www.personalgrowthcourses.net,17;21,trfc17a.php;trfc21b.php,legacy-archive|exact-stem|/mnt/c/datasources/transformation-team-site/archive/original-httpdocs/stories/simpleprinciples.php,review-local-page-candidate,needs-review,,
resource-0371,media,https://www.personalgrowthcourses.net/video/nonviolent_communication...,https://www.personalgrowthcourses.net/video/nonviolent_communication_nvc_video_rosenberg,www.personalgrowthcourses.net,17;21,trfc17a.php;trfc21b.php,,review-legacy-hosted,needs-review,,
resource-0372,link,https://www.weboflove.org/050305mockustransformsbogota,https://www.weboflove.org/050305mockustransformsbogota,www.weboflove.org,17;21,trfc17b.php;trfc21b.php,,review-external-link,needs-review,,
resource-0373,link,https://www.weboflove.org/inspiringresources,https://www.weboflove.org/inspiringresources,www.weboflove.org,17;21,trfc17b.php;trfc21b.php,,review-external-link,needs-review,,
resource-0374,link,https://www.weboflove.org/inspiringstories,https://www.weboflove.org/inspiringstories,www.weboflove.org,17,trfc17b.php,,review-external-link,needs-review,,
resource-0375,link,https://www.weboflove.org/keystolife,https://www.weboflove.org/keystolife,www.weboflove.org,17;21,trfc17a.php;trfc21b.php,,review-external-link,needs-review,,
resource-0376,media-file,moonset.jpg,https://www.personalgrowthcourses.net/images/moonset.jpg,www.personalgrowthcourses.net,17,trfc17b.php,,review-legacy-hosted,needs-review,,
resource-0377,media-file,principles_rocks.jpg,https://www.personalgrowthcourses.net/images/principles_rocks.jpg,www.personalgrowthcourses.net,17,trfc17a.php,,review-legacy-hosted,needs-review,,
resource-0378,link,purpose and intentions,https://www.momentoflove.org/lifepurposeintentions,www.momentoflove.org,17,trfc17a.php,,review-external-link,needs-review,,
resource-0379,link,Simple Keys to A Fuller Life,https://www.weboflove.org/keystolife2,www.weboflove.org,17,trfc17a.php,,review-external-link,needs-review,,
resource-0380,link,Transform fear,https://www.momentoflove.org/coreissue,www.momentoflove.org,17,trfc17a.php,,review-external-link,needs-review,,
resource-0381,media,W. Mitchell video,https://www.personalgrowthcourses.net/video/what_matters_w_mitchell,www.personalgrowthcourses.net,17,trfc17a.php,legacy-archive|exact-stem|/mnt/c/datasources/transformation-team-site/archive/original-httpdocs/video/what_matters_w_mitchell.php;WTKvideos|exact-stem|/mnt/c/datasources/WTKvideos/WHAT_MATTERS_W_MITCHELL.mp4,migrate-local-video-candidate,needs-review,,
resource-0382,media,www.personalgrowthcourses.net/video/japanese_teacher_children_life,https://www.personalgrowthcourses.net/video/japanese_teacher_children_life,www.personalgrowthcourses.net,17;21,trfc17b.php;trfc21b.php,,review-legacy-hosted,needs-review,,
resource-0383,link,Click Here,http://support.personalgrowthcourses.net/user/me/edit/Transformation+Course+-+Lesson+18,support.personalgrowthcourses.net,18,trfc18b.php,,review-external-link,needs-review,,
resource-0384,media-file,Crop Circle: The Eye of the Pyramid,https://www.personalgrowthcourses.net/images/cardinal_song_lz.jpg,www.personalgrowthcourses.net,18,trfc18b.php,,review-legacy-hosted,needs-review,,
resource-0385,media-file,dollar_plane.jpg,https://www.personalgrowthcourses.net/images/dollar_plane.jpg,www.personalgrowthcourses.net,18,trfc18a.php,,review-legacy-hosted,needs-review,,
resource-0386,link,Grameen Bank,http://en.wikipedia.org/wiki/Grameen_Bank,en.wikipedia.org,18,trfc18a.php,,review-external-link,needs-review,,
resource-0387,link,Green America website,http://www.greenamerica.org/,www.greenamerica.org,18,trfc18b.php,,review-external-link,needs-review,,
resource-0388,link,http://www.ethicalmarkets.com,http://www.ethicalmarkets.com,www.ethicalmarkets.com,18,trfc18b.php,,review-external-link,needs-review,,
resource-0389,link,http://www.greenamerica.org...,https://www.greenamerica.org/magazine/guide-socially-responsible-investing-and-better-banking,www.greenamerica.org,18,trfc18b.php,,review-external-link,needs-review,,
resource-0390,link,http://www.lynnetwist.com,http://www.lynnetwist.com/,www.lynnetwist.com,18,trfc18b.php,,review-external-link,needs-review,,
resource-0391,link,http://www.monetary.org,http://www.monetary.org,www.monetary.org,18,trfc18b.php,,review-external-link,needs-review,,
resource-0392,link,http://www.pachamama.org/engage/awake...,http://www.pachamama.org/engage/awakening-the-dreamer,www.pachamama.org,18,trfc18b.php,,review-external-link,needs-review,,
resource-0393,link,https://www.personalgrowthcourses.net/stories/speakingwithyourmoney,https://www.personalgrowthcourses.net/stories/speakingwithyourmoney,www.personalgrowthcourses.net,18;21,trfc18a.php;trfc21b.php,legacy-archive|exact-stem|/mnt/c/datasources/transformation-team-site/archive/original-httpdocs/stories/speakingwithyourmoney.php,review-local-page-candidate,needs-review,,
resource-0394,link,https://www.personalgrowthcourses.net/stories/twist.soul_of_money,https://www.personalgrowthcourses.net/stories/twist.soul_of_money,www.personalgrowthcourses.net,18;21,trfc18a.php;trfc21b.php,,review-legacy-hosted,needs-review,,
resource-0395,link,https://www.WantToKnow.info/051023microcredit,https://www.WantToKnow.info/051023microcredit,www.wanttoknow.info,18;21,trfc18b.php;trfc21b.php,,review-external-link,needs-review,,
resource-0396,link,https://www.WantToKnow.info/051230whatmattersinlife,https://www.WantToKnow.info/051230whatmattersinlife,www.wanttoknow.info,18;21,trfc18b.php;trfc21b.php,,review-external-link,needs-review,,
resource-0397,link,https://www.WantToKnow.info/financialbankingcoverup,https://www.WantToKnow.info/financialbankingcoverup,www.wanttoknow.info,18;21,trfc18a.php;trfc21b.php,,review-external-link,needs-review,,
resource-0398,link,https://www.weboflove.org/070416...,https://www.weboflove.org/070416transformingbusinesssocialentrepreneurs,www.weboflove.org,18,trfc18b.php,,review-external-link,needs-review,,
resource-0399,link,John Kenneth Galbraith,http://books.google.com/books?id=ZcwTC-Nhm14C&pg=PA115&lpg=PA115&dq=%22Much+discussion+of+money+involves+a+heavy+overlay+%22&source=bl&ots=RYFffiFOBW&sig=5rv0L4_WUK017aFVZE_DHcG56fo&hl=en&ei=o0gQSq7VEZ_ItAPKvryDAw&sa=X&oi=book_result&ct=result&resnum=9,books.google.com,18,trfc18a.php,,review-external-link,needs-review,,
resource-0400,link,Lauren Zimmerman,http://www.nlightpress.com,www.nlightpress.com,18,trfc18b.php,,review-external-link,needs-review,,
resource-0401,link,Lynne Twist,https://soulofmoney.org/,soulofmoney.org,18,trfc18a.php;trfc18b.php,,review-external-link,needs-review,,
resource-0402,link,microcredit movement,http://en.wikipedia.org/wiki/Microcredit,en.wikipedia.org,18,trfc18a.php,,review-external-link,needs-review,,
resource-0403,link,Muhammad Yunus,http://en.wikipedia.org/wiki/Muhammad_Yunus,en.wikipedia.org,18,trfc18a.php,,review-external-link,needs-review,,
resource-0404,link,Pachamama Alliance,http://www.pachamama.org,www.pachamama.org,18,trfc18b.php,,review-external-link,needs-review,,
resource-0405,media-file,pyramideye.jpg,https://www.personalgrowthcourses.net/images/pyramideye.jpg,www.personalgrowthcourses.net,18,trfc18b.php,,review-legacy-hosted,needs-review,,
resource-0406,media-file,scarcity_abundance.jpg,https://www.personalgrowthcourses.net/sacred_cows/scarcity_abundance.jpg,www.personalgrowthcourses.net,18,trfc18a.php,,review-legacy-hosted,needs-review,,
resource-0407,link,The Soul of Money,http://www.amazon.com/Soul-Money-Reclaiming-Wealth-Resources/dp/039332950X/ref=pd_bbs_sr_1/105-8477226-4271649?tag=wanttinfo-20&ie=UTF8&s=books&qid=1189020864&sr=1-1,www.amazon.com,18,trfc18b.php,,review-external-link,needs-review,,
resource-0408,link,click here,http://www.amazon.com/exec/obidos/ASIN/1556432860/qid%3D980213205/105-7699923-3775135?tag=wanttinfo-20,www.amazon.com,19,trfc19b.php,,review-external-link,needs-review,,
resource-0409,link,Click Here,http://support.personalgrowthcourses.net/user/me/edit/Transformation+Course+-+Lesson+19,support.personalgrowthcourses.net,19,trfc19b.php,,review-external-link,needs-review,,
resource-0410,link,Courtney A. Walsh,https://web.archive.org/web/20150924142151/http://www.courtneyawalsh.com/,web.archive.org,19,trfc19a.php,,review-archived-link,needs-review,,
resource-0411,link,darkness can be a divine teacher,https://www.WantToKnow.info/secret_societies/deep_insider_creation_story,www.wanttoknow.info,19;20,trfc19b.php;trfc20a.php,,review-external-link,needs-review,,
resource-0412,media-file,earthheart.jpg,https://www.personalgrowthcourses.net/images/earthheart.jpg,www.personalgrowthcourses.net,19,trfc19b.php,,review-legacy-hosted,needs-review,,
resource-0413,link,http://psychologytomorrow...,https://web.archive.org/web/20150216133249/http://psychologytomorrowmagazine.com/graceful-guidelines-sexual-healing/,web.archive.org,19,trfc19b.php,,review-archived-link,needs-review,,
resource-0414,link,http://www.amazon.com/Hold-Me-Tight...,http://www.amazon.com/Hold-Me-Tight-Successful-Relationships/dp/0749955481/ref=pd_sim_14_2?ie=UTF8&refRID=1TBMBJ2MKRDWRMBVR8ME,www.amazon.com,19,trfc19b.php,,review-external-link,needs-review,,
resource-0415,link,http://www.hai.org,http://www.hai.org,www.hai.org,19,trfc19b.php,,review-external-link,needs-review,,
resource-0416,link,http://www.sss-now.org,http://www.sss-now.org,www.sss-now.org,19,trfc19b.php,,review-external-link,needs-review,,
resource-0417,link,http://www.yesmagazine.org/issues/sustainable-sex/sacred-sex,https://web.archive.org/web/20170716153840/http://www.yesmagazine.org/issues/sustainable-sex/sacred-sex,web.archive.org,19;21,trfc19a.php;trfc21b.php,,review-archived-link,needs-review,,
resource-0418,link,https://talksex.us,https://talksex.us/,talksex.us,19,trfc19b.php,,review-external-link,needs-review,,
resource-0419,link,https://talksex.us/2016/09/sexual-spiritual-split,https://talksex.us/2016/09/sexual-spiritual-split/,talksex.us,19;21,trfc19a.php;trfc21b.php,,review-external-link,needs-review,,
